Time (s),Setpoint,pH — Conventional PI,pH — IMC PI,pH — IMC-scheduled PID,pH — Pure gain-scheduled PID,Qb — Conventional PI,Qb — IMC PI,Qb — IMC-scheduled PID,Qb — Pure gain-scheduled PID,pH — Horn IMC-PI,pH — C1,pH — C2,pH — C3,pH — C4,pH — C2b,pH — C4b,Qb — Horn IMC-PI,Qb — C1,Qb — C2,Qb — C3,Qb — C4,Qb — C2b,Qb — C4b
385117.11631628074,7.0,4.847464704207304,5.126147959512179,6.999999999997831,8.039178639166108,5.552276638733937,5.333164031394799,5.249999999999998,5.203681287172718,5.171819650951588,6.72035672439403,8.807815797462787,5.64001235756572,6.860547705536012,6.999999999997053,7.000000000017856,5.356832992739799,5.240086841639145,5.237332504350363,5.27743221036049,5.255492602876123,5.249999999999999,5.250000000000011
385377.1278723499,7.0,8.946140258552841,8.898731000094827,6.999999999997307,7.289279566537005,4.949183419746571,5.154392195063153,5.249999999999998,5.289667654622145,9.202009755236306,7.731478557372182,5.579872910372509,8.507552725760284,7.613708360436967,6.999999999997055,7.000000000018837,5.050882488904109,5.249129890229613,5.28215217854892,5.215217597681317,5.246752616110461,5.249999999999999,5.250000000000011
385637.13942841906,7.0,5.507538211041817,5.302959773005556,6.999999999996906,6.017654689603708,5.539623706723297,5.344251302736205,5.249999999999998,5.238295832506271,4.633663156901862,6.047329529110365,8.331957181659732,5.576973388103993,7.635873916847742,6.999999999997056,7.000000000019589,5.485721200963965,5.257468782655241,5.281748293111321,5.2875391226315385,5.247291720259915,5.249999999999999,5.250000000000011
385897.1509844882,7.0,5.567821506687238,8.14090299139166,6.999999999996597,8.355200238185072,5.002290196666249,5.167039434920491,5.249999999999998,5.229799734897297,9.226376845639294,8.088061240530237,8.575063839008916,8.163338814086988,6.806406457738996,6.999999999997057,7.000000000020164,5.001094864652979,5.238738102153969,5.169023070958204,5.214968773091614,5.25611173653453,5.249999999999999,5.250000000000011
386177.16342948575,7.0,9.157451312678736,8.628832950798289,6.999999999996346,5.42054982280668,5.089181686146552,5.189889094277949,5.249999999999998,5.287812149729738,5.503248881126651,5.795966765706727,5.787029769787842,7.844123959839665,7.31586333114421,6.9999999999970575,7.000000000020635,5.471802536599889,5.265999195298095,5.305816616778687,5.257089979424885,5.249840672300992,5.249999999999999,5.250000000000011
386437.17498555494,7.0,4.698040424398874,5.126147959512171,6.999999999996169,8.680966499567688,5.449640324816698,5.3331640313948,5.249999999999998,5.20781662837575,5.171819650951362,8.176461007081771,8.806495046453797,5.69762252068863,7.757453087628451,6.999999999997058,7.000000000020966,5.356832992739884,5.232577248809945,5.189855402102887,5.274786787219777,5.245635120275312,5.249999999999999,5.250000000000011
386697.1865416241,7.0,9.403798684153648,8.898731000095118,6.999999999996033,5.359340596195148,5.01981721295559,5.154392195063168,5.249999999999998,5.298231020651522,9.202009755236306,5.890093972685836,5.153925067144932,8.48338398662026,7.098790370452284,6.999999999997058,7.0000000000212195,5.0508824889041115,5.267944711790764,5.306901872591575,5.216831260121794,5.253581596154598,5.249999999999999,5.250000000000011
386957.19809769327,7.0,4.526013490868586,5.302959773005497,6.9999999999959295,8.59896480092631,5.50677465289581,5.344251302736205,5.249999999999998,5.201375114341484,4.633663156901933,8.002628199398258,8.81466522894023,5.527318612761296,7.076324617244709,6.999999999997059,7.000000000021414,5.485721200963958,5.23213663873573,5.234054499220802,5.287575863196204,5.252768464639479,5.249999999999999,5.250000000000011
387237.2105426908,7.0,9.372083898308516,6.249976338770976,6.999999999995845,5.656866651995122,4.959281517067562,5.183720100735872,5.249999999999998,5.30059867374346,9.099114853898866,6.45464680178008,5.323351438081465,8.082382773875045,7.6682251368252485,6.999999999997059,7.000000000021573,5.004585312919231,5.265435388079627,5.3004837138213965,5.215905824019842,5.246264893955721,5.249999999999999,5.250000000000011
387497.22209875996,7.0,4.717538109402277,8.62883295079821,6.999999999995786,8.174551529339967,5.548363523612751,5.189889094277951,5.249999999999998,5.202274425465183,5.503248881126647,6.8680622221870395,8.594377039661147,7.417547026250567,7.553226636965246,6.999999999997059,7.000000000021685,5.471802536599889,5.2386801255574635,5.266755962560485,5.271941654159799,5.248157418356755,5.249999999999999,5.250000000000011
387757.23365482915,7.0,9.152179004971067,5.12614795951219,6.999999999995739,6.563466642127842,4.947862220999709,5.333164031394799,5.249999999999998,5.293434692166275,5.171819650951362,7.6697016666678115,8.264769317455402,5.7892353010370154,6.814867734970331,6.999999999997059,7.00000000002177,5.356832992739884,5.251176108881477,5.167705842844758,5.270566099607199,5.256014185779597,5.249999999999999,5.250000000000011
388017.2452108983,7.0,5.053993809805482,8.898731000094827,6.999999999995705,6.291268755620217,5.550923485098269,5.154392195063154,5.249999999999998,5.218971847277267,9.202009755236306,6.081480461647085,5.89780414232313,8.447578307694963,7.542246184447679,6.999999999997059,7.000000000021836,5.0508824889041115,5.256522992433557,5.30434405757112,5.218570186647724,5.247422605749436,5.249999999999999,5.250000000000011
388277.2567669674,7.0,8.494211496488003,5.302959773005547,6.999999999995678,8.254672683940857,4.960426891860164,5.344251302736206,5.249999999999998,5.236576171409295,4.633663156901933,8.066858889877931,8.790450241842644,5.5065259466082574,7.698509981467604,6.99999999999706,7.000000000021886,5.485721200963958,5.239343935659393,5.187551006816699,5.286928476196369,5.246607624266666,5.249999999999999,5.250000000000011
388557.269211965,7.0,8.93281501556635,6.249976338771088,6.999999999995656,5.47759021891316,5.157515413013521,5.183720100735872,5.249999999999998,5.283935482731215,9.099114853898866,5.797367477433622,5.284020242001048,8.171820804829947,6.959758992467613,6.99999999999706,7.0000000000219265,5.004585312919231,5.265653937903549,5.30797721099723,5.214866263866157,5.254848627206863,5.249999999999999,5.250000000000011
388817.28076803416,7.0,4.8425730583087905,8.62883295079821,6.999999999995641,8.649082642133049,5.410784585038065,5.189889094277949,5.249999999999998,5.21128278953634,5.503248881126647,8.18421207444493,8.845313563778083,6.789882855419654,7.194526855765061,6.99999999999706,7.000000000021956,5.471802536599889,5.232751448566979,5.217303049114315,5.276567504718731,5.251290703959413,5.249999999999999,5.250000000000011
389077.2923241033,7.0,9.301577882497513,5.12614795951218,6.999999999995628,5.333815619334946,5.050392148006107,5.3331640313948,5.249999999999998,5.295114052157799,5.171819650951362,5.875867034175293,5.23369896648087,5.8891158978781935,7.747547230905101,6.99999999999706,7.000000000021978,5.356832992739884,5.267899900292603,5.302933082223928,5.265162717277688,5.245574601042133,5.249999999999999,5.250000000000011
389337.3038801725,7.0,4.595477032294795,8.898731000094827,6.9999999999956195,8.648842886952675,5.480263564966483,5.154392195063154,5.249999999999998,5.202674164149312,9.202009755236306,8.02528042129801,8.62851106434308,8.399022497021834,7.26007594356307,6.99999999999706,7.000000000021995,5.0508824889041115,5.232076728766634,5.263676225456871,5.220882022589735,5.2518111219417705,5.249999999999999,5.250000000000011
389617.31632517005,7.0,9.43591297165953,5.490682786944892,6.999999999995612,5.530541925555899,4.970194520353734,5.340360683368235,5.249999999999998,5.301064111436462,4.68499348087967,6.381901475367026,6.887471021135373,5.524934146974183,6.858451050712952,6.99999999999706,7.000000000022008,5.498486102352128,5.265869909300441,5.181235436920926,5.2875259465186675,5.255517653277721,5.249999999999999,5.250000000000011
389877.3278812392,7.0,4.627041128488309,6.249976338771088,6.999999999995607,8.359830469884947,5.540889081555597,5.183720100735872,5.249999999999998,5.200807897807807,9.099114853898866,7.022447269577972,7.7766958877056656,8.28070713609504,7.611567451174038,6.99999999999706,7.000000000022018,5.004585312919231,5.237589303968017,5.300725764403309,5.213633927399407,5.246772008548839,5.249999999999999,5.250000000000011
390137.3394373084,7.0,9.28180361585951,8.62883295079821,6.999999999995603,5.939272436428865,4.951795770255198,5.189889094277949,5.249999999999998,5.298307940022085,5.503248881126647,7.599992581989587,8.713885864958382,6.245947572789769,7.638345346391554,6.99999999999706,7.000000000022026,5.471802536599889,5.253453198008102,5.175861541566293,5.280550934363808,5.2472660391294275,5.249999999999999,5.250000000000011
390397.3509933775,7.0,4.847464704207304,5.12614795951218,6.9999999999956,7.623474688816467,5.552276638733937,5.3331640313948,5.249999999999998,5.207328282735822,5.171819650951362,6.119628633653506,5.311612658873009,6.0436660991116815,6.806803768494974,6.99999999999706,7.000000000022031,5.356832992739884,5.255437974492423,5.30705020715895,5.253864701649366,5.256108583239066,5.249999999999999,5.250000000000011
390677.36343837506,7.0,8.494211496488175,8.817598731908374,6.999999999995597,8.270696620953132,4.96042689186017,5.153962477188993,5.249999999999998,5.235476329664612,9.300648152733226,8.139400951037102,8.835683958142319,8.445255268176295,7.311918326196261,6.99999999999706,7.000000000022036,5.030449797331305,5.237150190891935,5.205464557215175,5.218683125680605,5.249886303484009,5.249999999999999,5.250000000000011
390937.3749944442,7.0,8.434718725037479,5.490682786944892,6.9999999999955955,5.6014538350136345,5.497566774207042,5.340360683368235,5.249999999999998,5.276476663008991,4.68499348087967,5.801833445848972,5.130069726596831,5.5044693693543545,7.757445960958403,6.99999999999706,7.000000000022039,5.498486102352128,5.265259189895851,5.306956955144943,5.286863819321552,5.245628688861744,5.249999999999999,5.250000000000011
391197.3865505134,7.0,5.067795865534799,6.249976338771088,6.999999999995595,8.571597947173645,5.3422363753827335,5.183720100735872,5.249999999999998,5.2168310646664935,9.099114853898866,8.190895360267286,8.771474338722689,8.336104220740975,7.104127212225435,6.99999999999706,7.000000000022042,5.004585312919231,5.232979962057848,5.246831871893512,5.2130709000651665,5.253528870861978,5.249999999999999,5.250000000000011
391457.3981065825,7.0,9.157451312678736,8.62883295079821,6.999999999995594,5.379961144429712,5.089181686146552,5.189889094277949,5.249999999999998,5.290428573109114,5.503248881126647,5.862685887018727,5.9318700586913575,6.048197478733102,7.0723398809891584,6.99999999999706,7.000000000022044,5.471802536599889,5.267828754465477,5.211793053839291,5.282609303503563,5.252818904488526,5.249999999999999,5.250000000000011
391737.4105515801,7.0,4.595477032294895,5.063463927241403,6.999999999995593,8.646044142617614,5.480263564966483,5.340243029776514,5.249999999999998,5.202586463426293,4.940878802388694,7.914695336594074,8.340950276978692,5.903859346536672,7.666548135216632,6.99999999999706,7.0000000000220455,5.419922480442804,5.232473140278462,5.282013907217793,5.264280807013493,5.246279954146094,5.249999999999999,5.250000000000011
391997.42210764927,7.0,9.472945615175387,8.817598731908374,6.999999999995592,5.434936768768045,4.993349373307116,5.153962477188993,5.249999999999998,5.300621300567146,9.300648152733226,6.321848214298633,8.581318843065494,8.39311737303727,7.556490922315628,6.99999999999706,7.000000000022046,5.030449797331305,5.266227377033791,5.1686580264248505,5.221139784146261,5.24812198747416,5.249999999999999,5.250000000000011
392257.4336637184,7.0,4.5630641780144865,5.490682786944892,6.999999999995591,8.489120507429034,5.529971777941647,5.340360683368235,5.249999999999998,5.200478730370768,4.68499348087967,7.1643545360434375,5.5297433988881455,5.485395381905162,6.813958392678293,6.99999999999706,7.000000000022047,5.498486102352128,5.236740182263152,5.306829956402752,5.285451203109326,5.2560239393065675,5.249999999999999,5.250000000000011
392517.4452197876,7.0,9.372083898308516,6.249976338771088,6.999999999995591,5.687851133700021,4.959281517067562,5.183720100735872,5.249999999999998,5.30046592522477,9.099114853898866,7.524967746674299,8.834443936076307,8.403605707688516,7.539554093257231,6.99999999999706,7.000000000022048,5.004585312919231,5.255611445505261,5.199940024911662,5.212544081973713,5.247448813175811,5.249999999999999,5.250000000000011
392797.45766478515,7.0,4.847464704207393,8.774909050262373,6.999999999995591,7.58115355834719,5.552276638733941,5.176119658390228,5.249999999999998,5.207653835911263,8.267911228488147,5.99263321331298,5.149030294781545,6.229993091092638,7.747513325855353,6.99999999999706,7.000000000022049,5.433543728061786,5.258979516544517,5.306925648829642,5.280701272343338,5.245919180649145,5.249999999999999,5.250000000000011
393057.4692208543,7.0,8.946140258552841,5.063463927241403,6.99999999999559,7.959853099990653,4.949183419746573,5.340243029776514,5.249999999999998,5.269519041370349,4.940878802388694,8.122929692905359,8.810515303472425,6.053725076373964,6.963970820127606,6.99999999999706,7.000000000022049,5.419922480442804,5.2376830677741255,5.234190705015964,5.252917111974521,5.254812684466762,5.249999999999999,5.250000000000011
393317.4807769234,7.0,5.507538211041817,8.817598731908374,6.99999999999559,5.79529720520103,5.539623706723296,5.153962477188993,5.249999999999998,5.263711671060536,9.300648152733226,5.808843412261118,5.501094622285574,8.342153253567389,7.190368021148451,6.99999999999706,7.000000000022049,5.030449797331305,5.264837300677405,5.290642230286928,5.223364315049048,5.251341876258455,5.249999999999999,5.250000000000011
393577.4923329926,7.0,5.567821506687178,5.490682786944892,6.99999999999559,8.456905798623,5.002290196666265,5.340360683368235,5.249999999999998,5.2238918800785825,4.68499348087967,8.196807581707013,8.473920600411605,5.4983619699329935,7.746897795237782,6.99999999999706,7.00000000002205,5.498486102352128,5.233262094697617,5.274971319674597,5.284322973144026,5.245577394918194,5.249999999999999,5.250000000000011
393857.50477799017,7.0,9.157451312678736,5.612751940700372,6.99999999999559,5.377299975775478,5.089181686146511,5.277236531109489,5.249999999999998,5.2906256917347125,8.901301078045675,5.925844739891434,8.240020445812307,8.342639734975906,7.450385454582198,6.99999999999706,7.00000000002205,5.01249333801377,5.267975109996663,5.167856103921028,5.213002187502645,5.249368363674045,5.249999999999999,5.250000000000011
394117.5163340593,7.0,4.698040424399063,8.774909050262373,6.99999999999559,8.681400655725101,5.449640324816667,5.176119658390228,5.249999999999998,5.205888635805689,8.267911228488147,7.945911000799094,5.920126519981944,6.027625466554889,6.856391948486299,6.99999999999706,7.00000000002205,5.433543728061786,5.2323409701017045,5.30420262718912,5.282843387552343,5.255542172617944,5.249999999999999,5.250000000000011
394377.5278901285,7.0,9.403798684153648,5.063463927241403,6.99999999999559,5.3693063282723354,5.019817212955582,5.340243029776514,5.249999999999998,5.2992470255644255,4.940878802388694,6.267001789720763,8.794811990793786,6.311233208757595,7.609409213842338,6.99999999999706,7.00000000002205,5.419922480442804,5.266548184296443,5.187358111259159,5.233843077427319,5.246791594175539,5.249999999999999,5.250000000000011
